Region Name,Plant Name,Year,Month,Installed Capacity (kW),Net Generation (kWh)
Mid Pacific,New Melones,2003,2,"300,000.00","12,100,840.00"
Mid Pacific,New Melones,2003,3,"300,000.00","30,680,220.00"
Mid Pacific,New Melones,2003,4,"300,000.00","44,252,700.00"
Mid Pacific,New Melones,2003,5,"300,000.00","52,813,230.00"
Mid Pacific,New Melones,2003,6,"300,000.00","67,671,000.00"
Mid Pacific,New Melones,2003,7,"300,000.00","55,018,000.00"
Mid Pacific,New Melones,2003,8,"300,000.00","46,412,050.00"
Mid Pacific,New Melones,2003,9,"300,000.00","27,508,030.00"
Mid Pacific,New Melones,2003,10,"300,000.00","12,784,410.00"
Mid Pacific,New Melones,2003,11,"300,000.00","3,835,000.00"
Mid Pacific,New Melones,2003,12,"300,000.00","4,967,000.00"
Mid Pacific,New Melones,2004,1,"300,000.00","4,395,000.00"
Mid Pacific,New Melones,2004,2,"300,000.00","5,266,000.00"
Mid Pacific,New Melones,2004,3,"300,000.00","20,939,000.00"
Mid Pacific,New Melones,2004,4,"300,000.00","49,217,000.00"
Mid Pacific,New Melones,2004,5,"300,000.00","62,583,000.00"
Mid Pacific,New Melones,2004,6,"300,000.00","54,853,000.00"
Mid Pacific,New Melones,2004,7,"300,000.00","54,079,000.00"
Mid Pacific,New Melones,2004,8,"300,000.00","42,295,000.00"
Mid Pacific,New Melones,2004,9,"300,000.00","25,901,000.00"
Mid Pacific,New Melones,2004,10,"300,000.00","9,054,000.00"
Mid Pacific,New Melones,2004,11,"300,000.00","2,207,000.00"
Mid Pacific,New Melones,2004,12,"300,000.00","4,566,000.00"
Mid Pacific,New Melones,2005,1,"300,000.00","-105,000.00"
Mid Pacific,New Melones,2005,2,"300,000.00","-81,000.00"
Mid Pacific,New Melones,2005,3,"300,000.00","5,018,000.00"
Mid Pacific,New Melones,2005,4,"300,000.00","27,089,000.00"
Mid Pacific,New Melones,2005,5,"300,000.00","71,460,000.00"
Mid Pacific,New Melones,2005,6,"300,000.00","52,116,000.00"
Mid Pacific,New Melones,2005,7,"300,000.00","56,789,000.00"
Mid Pacific,New Melones,2005,8,"300,000.00","55,586,000.00"
Mid Pacific,New Melones,2005,9,"300,000.00","38,897,000.00"
Mid Pacific,New Melones,2005,10,"300,000.00","18,492,000.00"
Mid Pacific,New Melones,2005,11,"300,000.00","9,975,000.00"
Mid Pacific,New Melones,2005,12,"300,000.00","37,639,000.00"
Mid Pacific,New Melones,2006,1,"300,000.00","94,004,000.00"
Mid Pacific,New Melones,2006,2,"300,000.00","44,297,000.00"
Mid Pacific,New Melones,2006,3,"300,000.00","86,181,000.00"
Mid Pacific,New Melones,2006,4,"300,000.00","111,806,000.00"
Mid Pacific,New Melones,2006,5,"300,000.00","166,357,000.00"
Mid Pacific,New Melones,2006,6,"300,000.00","91,471,000.00"
Mid Pacific,New Melones,2006,7,"300,000.00","87,185,000.00"
Mid Pacific,New Melones,2006,8,"300,000.00","82,940,000.00"
Mid Pacific,New Melones,2006,9,"300,000.00","65,564,000.00"
Mid Pacific,New Melones,2006,10,"300,000.00","50,577,000.00"
Mid Pacific,New Melones,2006,11,"300,000.00","13,066,000.00"
Mid Pacific,New Melones,2006,12,"300,000.00","16,777,000.00"
Mid Pacific,New Melones,2007,1,"300,000.00","27,567,000.00"
Mid Pacific,New Melones,2007,2,"300,000.00","16,337,000.00"
Mid Pacific,New Melones,2007,3,"300,000.00","45,798,000.00"
Mid Pacific,New Melones,2007,4,"300,000.00","60,661,000.00"
Mid Pacific,New Melones,2007,5,"300,000.00","86,970,000.00"
Mid Pacific,New Melones,2007,6,"300,000.00","62,328,000.00"
Mid Pacific,New Melones,2007,7,"300,000.00","59,176,000.00"
Mid Pacific,New Melones,2007,8,"300,000.00","50,030,000.00"
Mid Pacific,New Melones,2007,9,"300,000.00","35,005,000.00"
Mid Pacific,New Melones,2007,10,"300,000.00","15,269,000.00"
Mid Pacific,New Melones,2007,11,"300,000.00","4,284,000.00"
Mid Pacific,New Melones,2007,12,"300,000.00","6,254,000.00"
Mid Pacific,New Melones,2008,1,"300,000.00","3,318,000.00"
Mid Pacific,New Melones,2008,2,"300,000.00","1,763,000.00"
Mid Pacific,New Melones,2008,3,"300,000.00","43,352,000.00"
Mid Pacific,New Melones,2008,4,"300,000.00","67,032,000.00"
Mid Pacific,New Melones,2008,5,"300,000.00","59,359,000.00"
Mid Pacific,New Melones,2008,6,"300,000.00","47,882,000.00"
Mid Pacific,New Melones,2008,7,"300,000.00","52,295,000.00"
Mid Pacific,New Melones,2008,8,"300,000.00","44,659,000.00"
Mid Pacific,New Melones,2008,9,"300,000.00","28,583,000.00"
Mid Pacific,New Melones,2008,10,"300,000.00","10,732,000.00"
Mid Pacific,New Melones,2008,11,"300,000.00","2,746,000.00"
Mid Pacific,New Melones,2008,12,"300,000.00","3,956,000.00"
Mid Pacific,New Melones,2009,1,"300,000.00","7,141,000.00"
Mid Pacific,New Melones,2009,2,"300,000.00","8,471,000.00"
Mid Pacific,New Melones,2009,3,"300,000.00","20,074,000.00"
Mid Pacific,New Melones,2009,4,"300,000.00","50,867,000.00"
Mid Pacific,New Melones,2009,5,"300,000.00","56,491,000.00"
Mid Pacific,New Melones,2009,6,"300,000.00","48,750,000.00"
Mid Pacific,New Melones,2009,7,"300,000.00","51,501,000.00"
Mid Pacific,New Melones,2009,8,"300,000.00","45,691,000.00"
Mid Pacific,New Melones,2009,9,"300,000.00","38,014,000.00"
Mid Pacific,Nimbus,1999,9,"13,500.00","3,836,325.00"
Mid Pacific,Nimbus,1999,10,"13,500.00","4,963,522.00"
Mid Pacific,Nimbus,1999,11,"13,500.00","4,415,553.00"
Mid Pacific,Nimbus,1999,12,"13,500.00","4,551,486.00"
Mid Pacific,Nimbus,2000,1,"13,500.00","5,003,185.00"
Mid Pacific,Nimbus,2000,2,"13,500.00","7,392,423.00"
Mid Pacific,Nimbus,2000,3,"13,500.00","8,515,774.00"
Mid Pacific,Nimbus,2000,4,"13,500.00","7,850,918.00"
Mid Pacific,Nimbus,2000,5,"13,500.00","6,770,285.00"
Mid Pacific,Nimbus,2000,6,"13,500.00","5,103,919.00"
Mid Pacific,Nimbus,2000,7,"13,500.00","5,543,071.00"
Mid Pacific,Nimbus,2000,8,"13,500.00","3,724,840.00"
Mid Pacific,Nimbus,2000,9,"13,500.00","3,086,313.00"
Mid Pacific,Nimbus,2000,10,"13,500.00","4,233,464.00"
Mid Pacific,Nimbus,2000,11,"13,500.00","4,285,295.00"
Mid Pacific,Nimbus,2000,12,"13,500.00","4,976,094.00"
Mid Pacific,Nimbus,2001,1,"13,500.00","4,357,308.00"
Mid Pacific,Nimbus,2001,2,"13,500.00","2,799,244.00"
Mid Pacific,Nimbus,2001,3,"13,500.00","3,290,440.00"
Mid Pacific,Nimbus,2001,4,"13,500.00","3,432,772.00"
Mid Pacific,Nimbus,2001,5,"13,500.00","3,822,693.00"
Mid Pacific,Nimbus,2001,6,"13,500.00","5,195,547.00"
Mid Pacific,Nimbus,2001,7,"13,500.00","4,552,460.00"
Mid Pacific,Nimbus,2001,8,"13,500.00","3,313,324.00"
Mid Pacific,Nimbus,2001,9,"13,500.00","3,124,023.00"
Mid Pacific,Nimbus,2001,10,"13,500.00","2,774,421.00"
Mid Pacific,Nimbus,2001,11,"13,500.00","1,959,408.00"
Mid Pacific,Nimbus,2001,12,"13,500.00","3,015,201.00"
Mid Pacific,Nimbus,2002,1,"13,500.00","2,583,562.00"
Mid Pacific,Nimbus,2002,2,"13,500.00","2,901,931.00"
Mid Pacific,Nimbus,2002,3,"13,500.00","5,936,292.00"
Mid Pacific,Nimbus,2002,4,"13,500.00","7,479,613.00"
Mid Pacific,Nimbus,2002,5,"13,500.00","5,603,023.00"
Mid Pacific,Nimbus,2002,6,"13,500.00","5,277,470.00"
Mid Pacific,Nimbus,2002,7,"13,500.00","7,091,635.00"
Mid Pacific,Nimbus,2002,8,"13,500.00","4,214,454.00"
Mid Pacific,Nimbus,2002,9,"13,500.00","3,156,285.00"
Mid Pacific,Nimbus,2002,10,"13,500.00","3,267,104.00"
Mid Pacific,Nimbus,2002,11,"13,500.00","3,241,976.00"
Mid Pacific,Nimbus,2002,12,"13,500.00","3,402,614.00"
Mid Pacific,Nimbus,2003,1,"13,500.00","5,667,885.00"
Mid Pacific,Nimbus,2003,2,"13,500.00","7,643,932.00"
Mid Pacific,Nimbus,2003,3,"13,500.00","4,141,846.00"
Mid Pacific,Nimbus,2003,4,"13,500.00","4,049,332.00"
Mid Pacific,Nimbus,2003,5,"13,500.00","9,851,205.00"
Mid Pacific,Nimbus,2003,6,"13,500.00","7,494,023.00"
Mid Pacific,Nimbus,2003,7,"13,500.00","7,099,460.00"
Mid Pacific,Nimbus,2003,8,"13,500.00","5,665,885.00"
Mid Pacific,Nimbus,2003,9,"13,500.00","3,764,278.00"
Mid Pacific,Nimbus,2003,10,"13,500.00","4,298,464.00"
Mid Pacific,Nimbus,2003,11,"13,500.00","4,119,000.00"
Mid Pacific,Nimbus,2003,12,"13,500.00","4,036,000.00"
Mid Pacific,Nimbus,2004,1,"13,500.00","5,332,000.00"
Mid Pacific,Nimbus,2004,2,"13,500.00","5,913,000.00"
Mid Pacific,Nimbus,2004,3,"13,500.00","5,565,000.00"
Mid Pacific,Nimbus,2004,4,"13,500.00","3,044,000.00"
Mid Pacific,Nimbus,2004,5,"13,500.00","4,534,000.00"
Mid Pacific,Nimbus,2004,6,"13,500.00","4,650,000.00"
Mid Pacific,Nimbus,2004,7,"13,500.00","6,592,000.00"
Mid Pacific,Nimbus,2004,8,"13,500.00","3,850,000.00"
Mid Pacific,Nimbus,2004,9,"13,500.00","3,036,000.00"
Mid Pacific,Nimbus,2004,10,"13,500.00","2,847,000.00"
Mid Pacific,Nimbus,2004,11,"13,500.00","3,164,000.00"
Mid Pacific,Nimbus,2004,12,"13,500.00","3,457,000.00"
Mid Pacific,Nimbus,2005,1,"13,500.00","3,178,000.00"
Mid Pacific,Nimbus,2005,2,"13,500.00","5,052,000.00"
Mid Pacific,Nimbus,2005,3,"13,500.00","5,785,000.00"
Mid Pacific,Nimbus,2005,4,"13,500.00","7,932,000.00"
Mid Pacific,Nimbus,2005,5,"13,500.00","8,624,000.00"
Mid Pacific,Nimbus,2005,6,"13,500.00","8,658,000.00"
Mid Pacific,Nimbus,2005,7,"13,500.00","7,031,000.00"
Mid Pacific,Nimbus,2005,8,"13,500.00","6,715,000.00"
Mid Pacific,Nimbus,2005,9,"13,500.00","5,309,000.00"
Mid Pacific,Nimbus,2005,10,"13,500.00","4,607,000.00"
Mid Pacific,Nimbus,2005,11,"13,500.00","4,255,000.00"
Mid Pacific,Nimbus,2005,12,"13,500.00","5,171,000.00"
Mid Pacific,Nimbus,2006,1,"13,500.00","6,184,000.00"
Mid Pacific,Nimbus,2006,2,"13,500.00","5,705,000.00"
Mid Pacific,Nimbus,2006,3,"13,500.00","9,266,000.00"
Mid Pacific,Nimbus,2006,4,"13,500.00","6,930,000.00"
Mid Pacific,Nimbus,2006,5,"13,500.00","8,555,000.00"
Mid Pacific,Nimbus,2006,6,"13,500.00","9,252,000.00"
Mid Pacific,Nimbus,2006,7,"13,500.00","7,695,000.00"
Mid Pacific,Nimbus,2006,8,"13,500.00","6,726,000.00"
Mid Pacific,Nimbus,2006,9,"13,500.00","5,306,000.00"
Mid Pacific,Nimbus,2006,10,"13,500.00","4,518,000.00"
Mid Pacific,Nimbus,2006,11,"13,500.00","4,022,000.00"
Mid Pacific,Nimbus,2006,12,"13,500.00","3,570,000.00"
Mid Pacific,Nimbus,2007,1,"13,500.00","3,748,000.00"
Mid Pacific,Nimbus,2007,2,"13,500.00","2,011,000.00"
Mid Pacific,Nimbus,2007,3,"13,500.00","3,528,000.00"
Mid Pacific,Nimbus,2007,4,"13,500.00","3,606,000.00"
Mid Pacific,Nimbus,2007,5,"13,500.00","3,196,000.00"
Mid Pacific,Nimbus,2007,6,"13,500.00","5,920,000.00"
Mid Pacific,Nimbus,2007,7,"13,500.00","7,681,000.00"
Mid Pacific,Nimbus,2007,8,"13,500.00","5,835,000.00"
Mid Pacific,Nimbus,2007,9,"13,500.00","3,462,000.00"
Mid Pacific,Nimbus,2007,10,"13,500.00","1,973,000.00"
Mid Pacific,Nimbus,2007,11,"13,500.00","11,000.00"
Mid Pacific,Nimbus,2007,12,"13,500.00","292,000.00"
Mid Pacific,Nimbus,2008,1,"13,500.00","2,256,000.00"
Mid Pacific,Nimbus,2008,2,"13,500.00","691,000.00"
Mid Pacific,Nimbus,2008,3,"13,500.00","1,842,000.00"
Mid Pacific,Nimbus,2008,4,"13,500.00","2,076,000.00"
Mid Pacific,Nimbus,2008,5,"13,500.00","2,380,000.00"
Mid Pacific,Nimbus,2008,6,"13,500.00","6,712,000.00"
Mid Pacific,Nimbus,2008,7,"13,500.00","5,974,000.00"
Mid Pacific,Nimbus,2008,8,"13,500.00","3,566,000.00"
Mid Pacific,Nimbus,2008,9,"13,500.00","2,669,000.00"
Mid Pacific,Nimbus,2008,10,"13,500.00","2,180,000.00"
Mid Pacific,Nimbus,2008,11,"13,500.00","2,302,000.00"
Mid Pacific,Nimbus,2008,12,"13,500.00","1,764,000.00"
Mid Pacific,Nimbus,2009,1,"13,500.00","1,732,000.00"
Mid Pacific,Nimbus,2009,2,"13,500.00","1,510,000.00"
Mid Pacific,Nimbus,2009,3,"13,500.00","2,430,000.00"
Mid Pacific,Nimbus,2009,4,"13,500.00","6,029,000.00"
Mid Pacific,Nimbus,2009,5,"13,500.00","8,150,000.00"
Mid Pacific,Nimbus,2009,6,"13,500.00","5,845,000.00"
Mid Pacific,Nimbus,2009,7,"13,500.00","9,614,000.00"
Mid Pacific,Nimbus,2009,8,"13,500.00","7,385,000.00"
Mid Pacific,Nimbus,2009,9,"13,500.00","4,239,000.00"
Mid Pacific,O'Neill,1999,9,"25,200.00",0
Mid Pacific,O'Neill,1999,10,"25,200.00",0
Mid Pacific,O'Neill,1999,11,"25,200.00",0
Mid Pacific,O'Neill,1999,12,"25,200.00","60,480.00"
Mid Pacific,O'Neill,2000,1,"25,200.00","99,680.00"
Mid Pacific,O'Neill,2000,2,"25,200.00",0
Mid Pacific,O'Neill,2000,3,"25,200.00",0
Mid Pacific,O'Neill,2000,4,"25,200.00","437,696.00"
Mid Pacific,O'Neill,2000,5,"25,200.00","3,042,312.00"
Mid Pacific,O'Neill,2000,6,"25,200.00","1,519,056.00"
Mid Pacific,O'Neill,2000,7,"25,200.00",0
Mid Pacific,O'Neill,2000,8,"25,200.00",0
Mid Pacific,O'Neill,2000,9,"25,200.00",0
Mid Pacific,O'Neill,2000,10,"25,200.00",0
Mid Pacific,O'Neill,2000,11,"25,200.00",0
Mid Pacific,O'Neill,2000,12,"25,200.00",0
Mid Pacific,O'Neill,2001,1,"25,200.00",0
Mid Pacific,O'Neill,2001,2,"25,200.00",0
Mid Pacific,O'Neill,2001,3,"25,200.00","112,000.00"
Mid Pacific,O'Neill,2001,4,"25,200.00","564,732.00"
Mid Pacific,O'Neill,2001,5,"25,200.00","3,776,556.00"
Mid Pacific,O'Neill,2001,6,"25,200.00","1,476,132.00"
Mid Pacific,O'Neill,2001,7,"25,200.00","15,344.00"
Mid Pacific,O'Neill,2001,8,"25,200.00","9,128.00"
Mid Pacific,O'Neill,2001,9,"25,200.00",0
Mid Pacific,O'Neill,2001,10,"25,200.00","2,800.00"
Mid Pacific,O'Neill,2001,11,"25,200.00",0
Mid Pacific,O'Neill,2001,12,"25,200.00",0
Mid Pacific,O'Neill,2002,1,"25,200.00",0
Mid Pacific,O'Neill,2002,2,"25,200.00",0
Mid Pacific,O'Neill,2002,3,"25,200.00",0
Mid Pacific,O'Neill,2002,4,"25,200.00","1,107,708.00"
Mid Pacific,O'Neill,2002,5,"25,200.00","2,934,400.00"
Mid Pacific,O'Neill,2002,6,"25,200.00","2,374,680.00"
Mid Pacific,O'Neill,2002,7,"25,200.00","18,788.00"
Mid Pacific,O'Neill,2002,8,"25,200.00",0
Mid Pacific,O'Neill,2002,9,"25,200.00",0
Mid Pacific,O'Neill,2002,10,"25,200.00","100,576.00"
Mid Pacific,O'Neill,2002,11,"25,200.00","134,792.00"
Mid Pacific,O'Neill,2002,12,"25,200.00",0
Mid Pacific,O'Neill,2003,1,"25,200.00",0
Mid Pacific,O'Neill,2003,2,"25,200.00",0
Mid Pacific,O'Neill,2003,3,"25,200.00",0
Mid Pacific,O'Neill,2003,4,"25,200.00","434,980.00"
Mid Pacific,O'Neill,2003,5,"25,200.00","2,021,936.00"
Mid Pacific,O'Neill,2003,6,"25,200.00","6,636.00"
Mid Pacific,O'Neill,2003,7,"25,200.00","308,000.00"
Mid Pacific,O'Neill,2003,8,"25,200.00","30,100.00"
Mid Pacific,O'Neill,2003,9,"25,200.00",0
Mid Pacific,O'Neill,2003,10,"25,200.00",0
Mid Pacific,O'Neill,2003,11,"25,200.00",0
Mid Pacific,O'Neill,2003,12,"25,200.00",0
Mid Pacific,O'Neill,2004,1,"25,200.00",0
Mid Pacific,O'Neill,2004,2,"25,200.00",0
Mid Pacific,O'Neill,2004,3,"25,200.00",0
Mid Pacific,O'Neill,2004,4,"25,200.00","1,484,000.00"
Mid Pacific,O'Neill,2004,5,"25,200.00","3,780,000.00"
Mid Pacific,O'Neill,2004,6,"25,200.00","672,000.00"
Mid Pacific,O'Neill,2004,7,"25,200.00","27,000.00"
Mid Pacific,O'Neill,2004,8,"25,200.00",0
Mid Pacific,O'Neill,2004,9,"25,200.00",0
Mid Pacific,O'Neill,2004,10,"25,200.00",0
Mid Pacific,O'Neill,2004,11,"25,200.00",0
Mid Pacific,O'Neill,2004,12,"25,200.00",0
Mid Pacific,O'Neill,2005,1,"25,200.00",0
Mid Pacific,O'Neill,2005,2,"25,200.00",0
Mid Pacific,O'Neill,2005,3,"25,200.00",0
Mid Pacific,O'Neill,2005,4,"25,200.00","28,000.00"
Mid Pacific,O'Neill,2005,5,"25,200.00",0
Mid Pacific,O'Neill,2005,6,"25,200.00",0
Mid Pacific,O'Neill,2005,7,"25,200.00",0
Mid Pacific,O'Neill,2005,8,"25,200.00",0
Mid Pacific,O'Neill,2005,9,"25,200.00",0
Mid Pacific,O'Neill,2005,10,"25,200.00",0
Mid Pacific,O'Neill,2005,11,"25,200.00",0
Mid Pacific,O'Neill,2005,12,"25,200.00",0
Mid Pacific,O'Neill,2006,1,"25,200.00",0
Mid Pacific,O'Neill,2006,2,"25,200.00",0
Mid Pacific,O'Neill,2006,3,"25,200.00",0
Mid Pacific,O'Neill,2006,4,"25,200.00",0
Mid Pacific,O'Neill,2006,5,"25,200.00",0
Mid Pacific,O'Neill,2006,6,"25,200.00","28,000.00"
Mid Pacific,O'Neill,2006,7,"25,200.00",0
Mid Pacific,O'Neill,2006,8,"25,200.00",0
Mid Pacific,O'Neill,2006,9,"25,200.00",0
Mid Pacific,O'Neill,2006,10,"25,200.00",0
Mid Pacific,O'Neill,2006,11,"25,200.00",0
Mid Pacific,O'Neill,2006,12,"25,200.00",0
Mid Pacific,O'Neill,2007,1,"25,200.00",0
Mid Pacific,O'Neill,2007,2,"25,200.00",0
Mid Pacific,O'Neill,2007,3,"25,200.00",0
Mid Pacific,O'Neill,2007,4,"25,200.00",0
Mid Pacific,O'Neill,2007,5,"25,200.00","3,752,000.00"
Mid Pacific,O'Neill,2007,6,"25,200.00","1,652,000.00"
Mid Pacific,O'Neill,2007,7,"25,200.00",0
Mid Pacific,O'Neill,2007,8,"25,200.00",0
Mid Pacific,O'Neill,2007,9,"25,200.00",0
Mid Pacific,O'Neill,2007,10,"25,200.00",0
Mid Pacific,O'Neill,2007,11,"25,200.00",0
Mid Pacific,O'Neill,2007,12,"25,200.00",0
Mid Pacific,O'Neill,2008,1,"25,200.00",0
Mid Pacific,O'Neill,2008,2,"25,200.00",0
Mid Pacific,O'Neill,2008,3,"25,200.00","560,000.00"
Mid Pacific,O'Neill,2008,4,"25,200.00","1,176,000.00"
Mid Pacific,O'Neill,2008,5,"25,200.00","3,332,000.00"
Mid Pacific,O'Neill,2008,6,"25,200.00","3,640,000.00"
Mid Pacific,O'Neill,2008,7,"25,200.00","56,000.00"
Mid Pacific,O'Neill,2008,8,"25,200.00","168,000.00"
Mid Pacific,O'Neill,2008,9,"25,200.00",0
Mid Pacific,O'Neill,2008,10,"25,200.00",0
Mid Pacific,O'Neill,2008,11,"25,200.00",0
Mid Pacific,O'Neill,2008,12,"25,200.00",0
Mid Pacific,O'Neill,2009,1,"25,200.00",0
Mid Pacific,O'Neill,2009,2,"25,200.00",0
Mid Pacific,O'Neill,2009,3,"25,200.00",0
Mid Pacific,O'Neill,2009,4,"25,200.00","812,000.00"
Mid Pacific,O'Neill,2009,5,"25,200.00","2,324,000.00"
Mid Pacific,O'Neill,2009,6,"25,200.00","2,744,000.00"
Mid Pacific,O'Neill,2009,7,"25,200.00","56,000.00"
Mid Pacific,O'Neill,2009,8,"25,200.00",0
Mid Pacific,O'Neill,2009,9,"25,200.00",0
Mid Pacific,San Luis (Fed Share),1999,9,"202,000.00",0
Mid Pacific,San Luis (Fed Share),1999,10,"202,000.00",0
Mid Pacific,San Luis (Fed Share),1999,11,"202,000.00",0
Mid Pacific,San Luis (Fed Share),1999,12,"202,000.00","2,610,000.00"
Mid Pacific,San Luis (Fed Share),2000,1,"202,000.00","2,670,000.00"
Mid Pacific,San Luis (Fed Share),2000,2,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2000,3,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2000,4,"202,000.00","14,880,000.00"
Mid Pacific,San Luis (Fed Share),2000,5,"202,000.00","49,018,000.00"
Mid Pacific,San Luis (Fed Share),2000,6,"202,000.00","46,945,000.00"
Mid Pacific,San Luis (Fed Share),2000,7,"202,000.00","16,270,000.00"
Mid Pacific,San Luis (Fed Share),2000,8,"202,000.00","4,307,000.00"
Mid Pacific,San Luis (Fed Share),2000,9,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2000,10,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2000,11,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2000,12,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2001,1,"202,000.00","1,372,000.00"
Mid Pacific,San Luis (Fed Share),2001,2,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2001,3,"202,000.00","2,217.00"
Mid Pacific,San Luis (Fed Share),2001,4,"202,000.00","12,259.00"
Mid Pacific,San Luis (Fed Share),2001,5,"202,000.00","58,004.00"
Mid Pacific,San Luis (Fed Share),2001,6,"202,000.00","57,107.00"
Mid Pacific,San Luis (Fed Share),2001,7,"202,000.00","16,879,000.00"
Mid Pacific,San Luis (Fed Share),2001,8,"202,000.00","4,239,000.00"
Mid Pacific,San Luis (Fed Share),2001,9,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2001,10,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2001,11,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2001,12,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2002,1,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2002,2,"202,000.00","5,904,000.00"
Mid Pacific,San Luis (Fed Share),2002,3,"202,000.00","1,728,000.00"
Mid Pacific,San Luis (Fed Share),2002,4,"202,000.00","23,275,000.00"
Mid Pacific,San Luis (Fed Share),2002,5,"202,000.00","49,388,300.00"
Mid Pacific,San Luis (Fed Share),2002,6,"202,000.00","53,476,000.00"
Mid Pacific,San Luis (Fed Share),2002,7,"202,000.00","18,928,000.00"
Mid Pacific,San Luis (Fed Share),2002,8,"202,000.00","5,990,000.00"
Mid Pacific,San Luis (Fed Share),2002,9,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2002,10,"202,000.00",745
Mid Pacific,San Luis (Fed Share),2002,11,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2002,12,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2003,1,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2003,2,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2003,3,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2003,4,"202,000.00","17,820,000.00"
Mid Pacific,San Luis (Fed Share),2003,5,"202,000.00","36,464,000.00"
Mid Pacific,San Luis (Fed Share),2003,6,"202,000.00","14,256,700.00"
Mid Pacific,San Luis (Fed Share),2003,7,"202,000.00","44,089,000.00"
Mid Pacific,San Luis (Fed Share),2003,8,"202,000.00","19,588,000.00"
Mid Pacific,San Luis (Fed Share),2003,9,"202,000.00","1,288,000.00"
Mid Pacific,San Luis (Fed Share),2003,10,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2003,11,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2003,12,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2004,1,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2004,2,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2004,3,"202,000.00","4,400,000.00"
Mid Pacific,San Luis (Fed Share),2004,4,"202,000.00","32,868,000.00"
Mid Pacific,San Luis (Fed Share),2004,5,"202,000.00","65,487,000.00"
Mid Pacific,San Luis (Fed Share),2004,6,"202,000.00","46,434,000.00"
Mid Pacific,San Luis (Fed Share),2004,7,"202,000.00","23,024,000.00"
Mid Pacific,San Luis (Fed Share),2004,8,"202,000.00","3,870,000.00"
Mid Pacific,San Luis (Fed Share),2004,9,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2004,10,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2004,11,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2004,12,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2005,1,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2005,2,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2005,3,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2005,4,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2005,5,"202,000.00","16,108,000.00"
Mid Pacific,San Luis (Fed Share),2005,6,"202,000.00","20,968,000.00"
Mid Pacific,San Luis (Fed Share),2005,7,"202,000.00","44,908,000.00"
Mid Pacific,San Luis (Fed Share),2005,8,"202,000.00","32,990,000.00"
Mid Pacific,San Luis (Fed Share),2005,9,"202,000.00","1,770,000.00"
Mid Pacific,San Luis (Fed Share),2005,10,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2005,11,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2005,12,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2006,1,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2006,2,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2006,3,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2006,4,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2006,5,"202,000.00","18,444,000.00"
Mid Pacific,San Luis (Fed Share),2006,6,"202,000.00","26,224,000.00"
Mid Pacific,San Luis (Fed Share),2006,7,"202,000.00","60,006,000.00"
Mid Pacific,San Luis (Fed Share),2006,8,"202,000.00","23,875,000.00"
Mid Pacific,San Luis (Fed Share),2006,9,"202,000.00","11,569,000.00"
Mid Pacific,San Luis (Fed Share),2006,10,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2006,11,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2006,12,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2007,1,"202,000.00",
Mid Pacific,San Luis (Fed Share),2007,2,"202,000.00","5,593,000.00"
Mid Pacific,San Luis (Fed Share),2007,3,"202,000.00",0
Mid Pacific,San Luis (Fed Share),2007,4,"202,000.00","14,710,000.00"
Mid Pacific,San Luis (Fed Share),2007,5,"202,000.00","52,993,000.00"
