Region Name,Plant Name,Year,Month,Installed Capacity (kW),Net Generation (kWh)
Lower Colorado                                                                                                                  ,Davis,2008.00,1.00,255000.00,67804400.00
Lower Colorado                                                                                                                  ,Davis,2008.00,2.00,255000.00,88638600.00
Lower Colorado                                                                                                                  ,Davis,2008.00,3.00,255000.00,120391400.00
Lower Colorado                                                                                                                  ,Davis,2008.00,4.00,255000.00,135700200.00
Lower Colorado                                                                                                                  ,Davis,2008.00,5.00,255000.00,123424700.00
Lower Colorado                                                                                                                  ,Davis,2008.00,6.00,255000.00,117732200.00
Lower Colorado                                                                                                                  ,Davis,2008.00,7.00,255000.00,111534600.00
Lower Colorado                                                                                                                  ,Davis,2008.00,8.00,255000.00,98351100.00
Lower Colorado                                                                                                                  ,Davis,2008.00,9.00,255000.00,86379900.00
Lower Colorado                                                                                                                  ,Davis,2008.00,10.00,255000.00,74821400.00
Lower Colorado                                                                                                                  ,Davis,2008.00,11.00,255000.00,71702000.00
Lower Colorado                                                                                                                  ,Davis,2008.00,12.00,255000.00,41952500.00
Lower Colorado                                                                                                                  ,Davis,2009.00,1.00,255000.00,80649700.00
Lower Colorado                                                                                                                  ,Davis,2009.00,2.00,255000.00,79206500.00
Lower Colorado                                                                                                                  ,Davis,2009.00,3.00,255000.00,121094400.00
Lower Colorado                                                                                                                  ,Davis,2009.00,4.00,255000.00,135431000.00
Lower Colorado                                                                                                                  ,Davis,2009.00,5.00,255000.00,115369000.00
Lower Colorado                                                                                                                  ,Davis,2009.00,6.00,255000.00,99198000.00
Lower Colorado                                                                                                                  ,Davis,2009.00,7.00,255000.00,94217200.00
Lower Colorado                                                                                                                  ,Davis,2009.00,8.00,255000.00,94259500.00
Lower Colorado                                                                                                                  ,Davis,2009.00,9.00,255000.00,89067600.00
Lower Colorado                                                                                                                  ,Hoover,1999.00,9.00,2078800.00,332705143.00
Lower Colorado                                                                                                                  ,Hoover,1999.00,10.00,2078800.00,417260492.00
Lower Colorado                                                                                                                  ,Hoover,1999.00,11.00,2078800.00,455501701.00
Lower Colorado                                                                                                                  ,Hoover,1999.00,12.00,2078800.00,357328256.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,1.00,2078800.00,355817011.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,2.00,2078800.00,356465137.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,3.00,2078800.00,507148641.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,4.00,2078800.00,605038672.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,5.00,2078800.00,604138982.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,6.00,2078800.00,461867931.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,7.00,2078800.00,477857045.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,8.00,2078800.00,432830085.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,9.00,2078800.00,261593650.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,10.00,2078800.00,269942142.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,11.00,2078800.00,365518309.00
Lower Colorado                                                                                                                  ,Hoover,2000.00,12.00,2078800.00,405167864.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,1.00,2078800.00,324936242.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,2.00,2078800.00,371450944.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,3.00,2078800.00,465910070.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,4.00,2078800.00,545519157.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,5.00,2078800.00,481945732.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,6.00,2078800.00,504934627.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,7.00,2078800.00,462422803.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,8.00,2078800.00,404798193.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,9.00,2078800.00,313620202.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,10.00,2078800.00,223966320.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,11.00,2078800.00,301111483.00
Lower Colorado                                                                                                                  ,Hoover,2001.00,12.00,2078800.00,345549842.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,1.00,2078800.00,316721071.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,2.00,2078800.00,361628652.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,3.00,2078800.00,535395191.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,4.00,2078800.00,511048550.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,5.00,2078800.00,530803498.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,6.00,2078800.00,462579278.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,7.00,2078800.00,445360213.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,8.00,2078800.00,414891084.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,9.00,2078800.00,284653066.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,10.00,2078800.00,223359639.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,11.00,2078800.00,274297526.00
Lower Colorado                                                                                                                  ,Hoover,2002.00,12.00,2078800.00,322697481.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,1.00,2078800.00,284193556.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,2.00,2078800.00,263732381.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,3.00,2078800.00,423792853.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,4.00,2078800.00,502856491.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,5.00,2078800.00,441755375.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,6.00,2078800.00,393093676.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,7.00,2078800.00,411787359.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,8.00,2078800.00,311573362.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,9.00,2078800.00,240427842.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,10.00,2078800.00,223641317.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,11.00,2078800.00,270887368.00
Lower Colorado                                                                                                                  ,Hoover,2003.00,12.00,2078800.00,264348226.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,1.00,2078800.00,268695597.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,2.00,2078800.00,347607006.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,3.00,2078800.00,404861788.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,4.00,2078800.00,449291834.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,5.00,2078800.00,472385379.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,6.00,2078800.00,408493215.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,7.00,2078800.00,386510793.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,8.00,2078800.00,304033755.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,9.00,2078800.00,219903675.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,10.00,2078800.00,133123590.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,11.00,2078800.00,199473765.00
Lower Colorado                                                                                                                  ,Hoover,2004.00,12.00,2078800.00,262868780.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,1.00,2078800.00,126321380.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,2.00,2078800.00,134195400.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,3.00,2078800.00,168815185.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,4.00,2078800.00,443822440.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,5.00,2078800.00,427599920.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,6.00,2078800.00,377361230.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,7.00,2078800.00,407741670.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,8.00,2078800.00,324301930.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,9.00,2078800.00,248967755.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,10.00,2078800.00,259859295.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,11.00,2078800.00,277713210.00
Lower Colorado                                                                                                                  ,Hoover,2005.00,12.00,2078800.00,210161875.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,1.00,2078800.00,240302225.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,2.00,2078800.00,253270705.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,3.00,2078800.00,347005960.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,4.00,2078800.00,415405595.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,5.00,2078800.00,446314525.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,6.00,2078800.00,428786255.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,7.00,2078800.00,394230715.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,8.00,2078800.00,330028065.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,9.00,2078800.00,249137385.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,10.00,2078800.00,221577900.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,11.00,2078800.00,209460495.00
Lower Colorado                                                                                                                  ,Hoover,2006.00,12.00,2078800.00,251097260.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,1.00,2078800.00,261234030.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,2.00,2078800.00,266197430.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,3.00,2078800.00,404690435.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,4.00,2078800.00,454107285.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,5.00,2078800.00,416166945.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,6.00,2078800.00,382320050.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,7.00,2078800.00,375399770.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,8.00,2078800.00,313441285.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,9.00,2078800.00,251241960.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,10.00,2078800.00,218269340.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,11.00,2078800.00,223520230.00
Lower Colorado                                                                                                                  ,Hoover,2007.00,12.00,2078800.00,181997365.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,1.00,2078800.00,266815385.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,2.00,2078800.00,265098480.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,3.00,2078800.00,419229510.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,4.00,2078800.00,474554745.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,5.00,2078800.00,444234000.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,6.00,2078800.00,370105405.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,7.00,2078800.00,342516120.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,8.00,2078800.00,314517970.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,9.00,2078800.00,251359490.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,10.00,2078800.00,186966394.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,11.00,2078800.00,261693616.00
Lower Colorado                                                                                                                  ,Hoover,2008.00,12.00,2078800.00,169790735.00
Lower Colorado                                                                                                                  ,Hoover,2009.00,1.00,2078800.00,297531200.00
Lower Colorado                                                                                                                  ,Hoover,2009.00,2.00,2078800.00,262655090.00
Lower Colorado                                                                                                                  ,Hoover,2009.00,3.00,2078800.00,414616635.00
Lower Colorado                                                                                                                  ,Hoover,2009.00,4.00,2078800.00,472712165.00
Lower Colorado                                                                                                                  ,Hoover,2009.00,5.00,2078800.00,380343605.00
Lower Colorado                                                                                                                  ,Hoover,2009.00,6.00,2078800.00,285763370.00
Lower Colorado                                                                                                                  ,Hoover,2009.00,7.00,2078800.00,323427600.00
Lower Colorado                                                                                                                  ,Hoover,2009.00,8.00,2078800.00,306076650.00
Lower Colorado                                                                                                                  ,Hoover,2009.00,9.00,2078800.00,213952235.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),1999.00,9.00,546750.00,344489000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),1999.00,10.00,546750.00,393373000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),1999.00,11.00,546750.00,384092000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),1999.00,12.00,546750.00,392593000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,1.00,546750.00,382069000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,2.00,546750.00,272258000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,3.00,546750.00,378184000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,4.00,546750.00,387722000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,5.00,546750.00,385059000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,6.00,546750.00,362616000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,7.00,546750.00,358915000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,8.00,546750.00,390282000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,9.00,546750.00,386405000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,10.00,546750.00,340848000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,11.00,546750.00,381787000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2000.00,12.00,546750.00,394371000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,1.00,546750.00,352603000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,2.00,546750.00,261730000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,3.00,546750.00,245420000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,4.00,546750.00,382340000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,5.00,546750.00,395266000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,6.00,546750.00,371481000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,7.00,546750.00,399397000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,8.00,546750.00,399767000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,9.00,546750.00,337641000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,10.00,546750.00,399947000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,11.00,546750.00,358875000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2001.00,12.00,546750.00,369302000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,1.00,546750.00,392109000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,2.00,546750.00,278549000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,3.00,546750.00,403372000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,4.00,546750.00,360061000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,5.00,546750.00,357264000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,6.00,546750.00,352676000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,7.00,546750.00,379281000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,8.00,546750.00,373173000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,9.00,546750.00,365755000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,10.00,546750.00,335361000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,11.00,546750.00,348565000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2002.00,12.00,546750.00,394331000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,1.00,546750.00,343456000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,2.00,546750.00,249970000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,3.00,546750.00,244513000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,4.00,546750.00,244513000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,5.00,546750.00,336875000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,6.00,546750.00,363551000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,7.00,546750.00,389253000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,8.00,546750.00,379629000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,9.00,546750.00,370056000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,10.00,546750.00,376521000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,11.00,546750.00,389098000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2003.00,12.00,546750.00,385118000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,1.00,546750.00,400420000.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,2.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,3.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,4.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,5.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,6.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,7.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,8.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,9.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,10.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,11.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2004.00,12.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,1.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,2.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,3.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,4.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,5.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,6.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,7.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,8.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,9.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,10.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,11.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2005.00,12.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,1.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,2.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,3.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,4.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,5.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,6.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,7.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,8.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,10.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,11.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2006.00,12.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,1.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,2.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,3.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,4.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,5.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,6.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,7.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,8.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,9.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,10.00,546750.00,0.00
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,11.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2007.00,12.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,1.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,2.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,3.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,4.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,5.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,6.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,7.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,8.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,9.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,10.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,11.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2008.00,12.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2009.00,1.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2009.00,2.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2009.00,3.00,546750.00,
Lower Colorado                                                                                                                  ,Navajo (Steam/Coal),2009.00,4.00,546750.00,
